,yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
239,2002,NYN,NL,cedenro01,OF,2375000,2001,1,DET,AL,131,523,79,153,14,11,6,48,55,15,36,83,1,2,6,5,5
189,2002,MIL,NL,hammoje01,OF,7500000,2001,1,MIL,NL,49,174,20,43,11,1,6,21,5,3,14,42,1,4,0,2,2
317,2002,SLN,NL,marreel01,OF,850000,2001,1,SLN,NL,86,203,37,54,11,3,6,23,6,3,15,36,2,0,3,3,4
155,2002,HOU,NL,merceor01,OF,1050000,2001,1,HOU,NL,94,137,19,36,6,1,6,29,5,1,14,32,1,1,0,1,3
309,2002,SFN,NL,murraca01,OF,305000,2001,1,SFN,NL,106,326,54,80,14,2,6,25,8,8,32,57,0,3,3,0,5
334,2002,TBA,AL,winnra01,OF,960000,2001,1,TBA,AL,128,429,54,117,25,6,6,50,12,10,38,81,0,6,5,2,10
338,2002,TEX,AL,greerru01,OF,6800000,2001,1,TEX,AL,62,245,38,67,23,0,7,29,1,2,27,32,1,1,1,5,5
165,2002,KCA,AL,mccarda01,OF,850000,2001,1,KCA,AL,98,200,26,50,10,0,7,26,0,0,24,45,1,1,1,4,8
196,2002,MIL,NL,ochoaal01,OF,2750000,2001,1,CIN,NL,90,349,48,101,20,4,7,35,12,9,24,53,0,2,2,2,3
51,2002,BAL,AL,singlch01,OF,1400000,2001,1,CHA,AL,140,392,57,117,21,5,7,45,12,11,20,61,2,1,14,4,5
171,2002,KCA,AL,tuckemi01,OF,2250000,2001,1,CIN,NL,86,231,31,56,10,1,7,30,12,5,23,55,1,1,5,5,4
103,2002,CLE,AL,anderbr01,OF,200000,2001,1,BAL,AL,131,430,50,87,12,3,8,45,12,4,60,77,4,8,2,1,3
280,2002,SDN,NL,gantro01,OF,500000,2001,1,COL,NL,59,171,31,44,8,2,8,22,3,1,24,56,2,0,2,2,0
55,2002,BOS,AL,henderi01,OF,350000,2001,1,SDN,NL,123,379,70,86,17,3,8,42,25,7,81,84,0,3,0,2,8
131,2002,DET,AL,maciajo01,OF,375000,2001,1,DET,AL,137,488,62,131,24,6,8,51,21,6,32,54,0,3,8,3,7
244,2002,NYN,NL,paytoja01,OF,362500,2001,1,NYN,NL,104,361,44,92,16,1,8,34,4,3,18,52,1,5,0,2,11
90,2002,CHN,NL,stynech01,OF,1250000,2001,1,BOS,AL,96,361,52,101,19,2,8,33,4,5,20,56,0,3,1,1,12
299,2002,SEA,AL,suzukic01,OF,3696000,2001,1,SEA,AL,157,692,127,242,34,8,8,69,56,14,30,53,10,8,4,4,3
53,2002,BOS,AL,damonjo01,OF,7250000,2001,1,OAK,AL,155,644,108,165,34,4,9,49,27,12,61,70,1,5,5,4,7
305,2002,SFN,NL,dunstsh01,OF,1150000,2001,1,SFN,NL,88,186,26,52,10,3,9,25,3,1,2,32,0,2,2,1,2
2,2002,ANA,AL,erstada01,OF,6250000,2001,1,ANA,AL,157,631,89,163,35,1,9,63,24,10,62,113,7,10,1,7,8
162,2002,KCA,AL,knoblch01,OF,2000000,2001,1,NYA,AL,137,521,66,130,20,3,9,44,38,9,58,73,1,14,5,2,10
240,2002,NYN,NL,matthga02,OF,237500,2001,1,CHN,NL,106,258,41,56,9,1,9,30,5,3,38,55,2,1,5,0,4
257,2002,OAK,AL,velarra01,OF,1000000,2001,1,TEX,AL,78,296,46,88,16,2,9,31,4,2,29,73,0,5,3,1,8
157,2002,HOU,NL,wardda01,OF,375000,2001,1,HOU,NL,95,213,21,56,15,0,9,39,0,0,19,48,4,1,0,2,3
201,2002,MIN,AL,buchabr01,OF,225000,2001,1,MIN,AL,69,197,28,54,12,0,10,32,1,1,19,58,0,2,0,1,2
16,2002,ARI,NL,delluda01,OF,775000,2001,1,ARI,NL,115,217,28,60,10,2,10,40,2,1,22,52,4,2,0,0,2
31,2002,ATL,NL,helmswe01,OF,250000,2001,1,ATL,NL,100,216,28,48,10,3,10,36,1,1,21,56,2,1,0,1,3
269,2002,PIT,NL,kendaja01,OF,6571429,2001,1,PIT,NL,157,606,84,161,22,2,10,53,13,14,44,48,4,20,0,2,18
284,2002,SDN,NL,kotsama01,OF,3050000,2001,1,SDN,NL,119,406,67,118,29,1,10,58,13,5,48,58,1,2,1,3,11
112,2002,CLE,AL,lawtoma02,OF,5250000,2001,1,MIN,AL,103,376,71,110,25,0,10,51,19,6,63,46,6,3,0,2,14
312,2002,SFN,NL,shinjts01,OF,1350000,2001,1,NYN,NL,123,400,46,107,23,1,10,56,4,5,25,70,3,7,4,2,8
229,2002,NYA,AL,spencsh01,OF,885000,2001,1,NYA,AL,80,283,40,73,14,2,10,46,4,1,21,58,0,4,0,3,4
38,2002,ATL,NL,surhobj01,OF,4500000,2001,1,ATL,NL,141,484,68,131,33,1,10,58,9,3,38,48,5,1,1,7,5
335,2002,TEX,AL,catalfr01,OF,2475000,2001,1,TEX,AL,133,463,77,153,31,5,11,54,15,5,39,55,3,8,1,1,5
329,2002,TBA,AL,grievbe01,OF,4000000,2001,1,TBA,AL,154,542,72,143,30,2,11,72,7,1,87,159,2,8,0,2,13
230,2002,NYA,AL,vandejo02,OF,1850000,2001,1,PIT,NL,97,313,39,87,22,3,11,50,7,4,42,84,6,1,0,4,7
326,2002,TBA,AL,coxst01,OF,280000,2001,1,TBA,AL,108,342,37,88,22,0,12,51,2,2,24,75,0,10,0,2,11
17,2002,ARI,NL,durazer01,OF,375000,2001,1,ARI,NL,92,175,34,47,11,0,12,38,0,0,28,49,1,2,0,2,1
95,2002,CIN,NL,encarju01,OF,1550000,2001,1,DET,AL,120,417,52,101,19,7,12,52,9,5,25,93,1,6,5,4,9
249,2002,OAK,AL,giambje01,OF,1065000,2001,1,OAK,AL,124,371,64,105,26,0,12,57,0,1,63,83,1,4,3,2,13
99,2002,CIN,NL,larueja01,OF,305000,2001,1,CIN,NL,121,364,39,86,21,2,12,43,3,3,27,106,4,9,1,2,11
253,2002,OAK,AL,longte01,OF,675000,2001,1,OAK,AL,162,629,90,178,37,4,12,85,9,3,52,103,8,0,0,6,17
353,2002,TOR,AL,stewash01,OF,4250000,2001,1,TOR,AL,155,640,103,202,44,7,12,60,27,10,46,72,1,11,0,1,9
247,2002,OAK,AL,dyeje01,OF,7166667,2001,1,KCA,AL,97,367,50,100,14,0,13,47,7,1,30,68,3,6,1,6,2
161,2002,KCA,AL,ibanera01,OF,800000,2001,1,KCA,AL,104,279,44,78,11,5,13,54,0,2,32,51,2,0,0,1,6
118,2002,COL,NL,nortogr01,OF,525000,2001,1,COL,NL,117,225,30,60,13,2,13,40,1,0,19,65,2,0,0,2,6
11,2002,ANA,AL,spiezsc01,OF,2275000,2001,1,ANA,AL,139,457,57,124,29,4,13,54,5,2,34,65,4,5,3,4,6
276,2002,PIT,NL,wilsocr03,OF,229000,2001,1,PIT,NL,88,158,27,49,3,1,13,32,3,1,15,53,1,7,1,2,4
42,2002,BAL,AL,coninje01,OF,3500000,2001,1,BAL,AL,139,524,75,163,23,2,14,97,12,8,64,75,6,5,0,8,12
336,2002,TEX,AL,evereca01,OF,8666666,2001,1,BOS,AL,102,409,61,105,24,4,14,58,9,2,27,104,3,13,0,0,3
261,2002,PHI,NL,glanvdo01,OF,4000000,2001,1,PHI,NL,153,634,74,166,24,3,14,55,28,6,19,91,1,4,10,7,7
205,2002,MIN,AL,jonesja04,OF,312500,2001,1,MIN,AL,149,475,57,131,25,0,14,49,12,9,39,92,2,3,2,0,10
73,2002,CHA,AL,loftoke01,OF,1025000,2001,1,CLE,AL,133,517,91,135,21,4,14,66,16,8,47,69,1,2,5,5,8
275,2002,PIT,NL,riosar01,OF,925000,2001,1,SFN,NL,93,316,38,82,17,3,14,49,3,2,34,73,6,0,1,2,2
303,2002,SFN,NL,benarma01,OF,4200000,2001,1,SFN,NL,129,392,70,104,19,2,15,44,10,5,29,66,2,4,1,3,3
45,2002,BAL,AL,gibboja01,OF,232500,2001,1,BAL,AL,73,225,27,53,10,0,15,36,0,1,17,39,0,4,0,0,7
286,2002,SDN,NL,lankfra01,OF,8100000,2001,1,SLN,NL,91,264,38,62,18,3,15,39,4,2,44,105,8,2,1,3,4
134,2002,DET,AL,paquecr01,OF,2125000,2001,1,SLN,NL,123,340,47,96,17,0,15,64,3,1,18,67,1,5,5,2,11
49,2002,BAL,AL,richach01,OF,300000,2001,1,BAL,AL,136,483,74,128,31,3,15,61,11,9,45,100,4,8,2,4,15
129,2002,DET,AL,higgibo02,OF,5850000,2001,1,DET,AL,147,541,84,150,28,6,17,71,20,12,80,65,3,2,1,9,8
340,2002,TEX,AL,kaplega01,OF,1850000,2001,1,TEX,AL,134,483,77,129,29,1,17,72,23,6,61,70,2,3,2,7,10
168,2002,KCA,AL,quinnma01,OF,375000,2001,1,KCA,AL,118,453,57,122,31,2,17,60,9,5,12,69,1,7,0,1,16
10,2002,ANA,AL,salmoti01,OF,9650000,2001,1,ANA,AL,137,475,63,108,21,1,17,49,9,3,96,121,4,8,0,2,11
199,2002,MIL,NL,stairma01,OF,500000,2001,1,CHN,NL,128,340,48,85,21,0,17,61,2,3,52,76,7,7,1,3,4
233,2002,NYA,AL,whitero02,OF,4500000,2001,1,CHN,NL,95,323,43,99,19,1,17,50,1,0,26,56,4,7,1,0,14
252,2002,OAK,AL,justida01,OF,7000000,2001,1,NYA,AL,111,381,58,92,16,1,18,51,1,2,54,83,5,0,0,4,6
72,2002,CHA,AL,liefeje01,OF,285000,2001,1,CHA,AL,83,254,36,65,13,0,18,39,0,1,20,69,1,2,1,2,6
94,2002,CIN,NL,dunnad01,OF,250000,2001,1,CIN,NL,66,244,54,64,18,1,19,43,4,2,38,74,2,4,0,0,4
127,2002,DET,AL,fickro01,OF,1150000,2001,1,DET,AL,124,401,62,109,21,2,19,61,0,3,39,62,3,4,0,4,10
152,2002,HOU,NL,hidalri01,OF,5500000,2001,1,HOU,NL,146,512,70,141,29,3,19,80,3,5,54,107,3,16,0,11,15
105,2002,CLE,AL,branyru01,OF,251000,2001,1,CLE,AL,113,315,48,73,16,2,20,54,1,1,38,132,1,3,0,5,2
43,2002,BAL,AL,cordoma01,OF,2500000,2001,1,CLE,AL,122,409,61,123,20,2,20,69,0,3,23,81,0,8,0,2,9
193,2002,MIL,NL,jenkige01,OF,3187500,2001,1,MIL,NL,105,397,60,105,21,1,20,63,4,2,36,120,7,8,0,5,11
143,2002,FLO,NL,millake01,OF,900000,2001,1,FLO,NL,144,449,62,141,39,5,20,85,0,0,39,70,2,5,0,2,8
177,2002,LAN,NL,grissma02,OF,5000000,2001,1,LAN,NL,135,448,56,99,17,1,21,60,7,5,16,107,0,2,0,2,12
136,2002,DET,AL,youngdm01,OF,5500000,2001,1,CIN,NL,142,540,68,163,28,3,21,69,8,5,37,77,10,5,1,3,22
54,2002,BOS,AL,daubabr01,OF,2325000,2001,1,BOS,AL,122,407,54,107,28,3,22,71,1,0,53,108,7,5,1,6,10
96,2002,CIN,NL,griffke02,OF,8557223,2001,1,CIN,NL,111,364,57,104,20,2,22,65,2,0,44,72,6,4,1,4,8
298,2002,SEA,AL,sierrru01,OF,1900000,2001,1,TEX,AL,94,344,55,100,22,1,23,67,2,0,19,52,0,0,0,6,13
146,2002,FLO,NL,wilsopr01,OF,3500000,2001,1,FLO,NL,123,468,70,128,30,2,23,71,20,8,36,107,2,6,0,3,14
159,2002,KCA,AL,beltrca01,OF,3500000,2001,1,KCA,AL,155,617,106,189,32,12,24,101,31,1,52,120,2,5,1,5,7
71,2002,CHA,AL,leeca01,OF,2700000,2001,1,CHA,AL,150,558,75,150,33,3,24,84,17,7,38,85,2,6,1,2,15
333,2002,TBA,AL,vaughgr01,OF,8750000,2001,1,TBA,AL,136,485,74,113,25,0,24,82,11,5,71,130,7,3,0,3,10
290,2002,SEA,AL,camermi01,OF,4666667,2001,1,SEA,AL,150,540,99,144,30,5,25,110,34,5,69,155,3,10,1,13,13
181,2002,LAN,NL,jordabr01,OF,6600000,2001,1,ATL,NL,148,560,82,165,32,3,25,97,3,2,31,88,3,6,0,8,18
184,2002,LAN,NL,loducpa01,OF,546667,2001,1,LAN,NL,125,460,71,147,28,0,25,90,2,4,39,30,2,6,5,9,11
288,2002,SDN,NL,trammbu01,OF,1500000,2001,1,SDN,NL,142,490,66,128,20,3,25,92,2,2,48,78,2,4,0,4,10
234,2002,NYA,AL,willibe02,OF,12357143,2001,1,NYA,AL,146,540,102,166,38,0,26,94,11,5,78,67,11,6,0,9,15
76,2002,CHN,NL,aloumo01,OF,6000000,2001,1,HOU,NL,136,513,79,170,31,1,27,108,5,1,57,57,14,3,0,8,18
260,2002,PHI,NL,burrepa01,OF,1905000,2001,1,PHI,NL,155,539,70,139,29,2,27,89,2,1,70,162,7,5,0,4,12
315,2002,SLN,NL,drewjd01,OF,3100000,2001,1,SLN,NL,109,375,80,121,18,5,27,73,13,3,57,75,4,4,3,4,6
204,2002,MIN,AL,hunteto01,OF,2400000,2001,1,MIN,AL,148,564,82,147,32,5,27,92,9,6,29,125,0,8,1,1,12
352,2002,TOR,AL,mondera01,OF,11000000,2001,1,TOR,AL,149,572,88,144,26,4,27,84,30,11,73,128,3,6,0,2,13
59,2002,BOS,AL,nixontr01,OF,2700000,2001,1,BOS,AL,148,535,100,150,31,4,27,88,7,4,79,113,1,7,6,6,8
0,2002,ANA,AL,anderga01,OF,5000000,2001,1,ANA,AL,161,672,83,194,39,2,28,123,13,6,27,100,4,0,0,5,12
106,2002,CLE,AL,burksel01,OF,6666667,2001,1,CLE,AL,124,439,83,123,29,1,28,74,5,1,62,85,2,5,0,9,16
316,2002,SLN,NL,edmonji01,OF,7333333,2001,1,SLN,NL,150,500,95,152,38,1,30,110,5,5,93,136,12,4,1,10,8
258,2002,PHI,NL,abreubo01,OF,6333333,2001,1,PHI,NL,162,588,118,170,48,4,31,110,36,14,106,137,11,1,0,9,13
138,2002,FLO,NL,floydcl01,OF,6500000,2001,1,FLO,NL,149,555,123,176,44,4,31,103,18,3,59,101,19,10,0,5,9
74,2002,CHA,AL,ordonma01,OF,6500000,2001,1,CHA,AL,160,593,97,181,40,1,31,113,25,7,70,70,7,5,0,3,14
310,2002,SFN,NL,sandere02,OF,1750000,2001,1,ARI,NL,126,441,84,116,21,3,33,90,14,10,46,126,7,5,1,3,2
149,2002,HOU,NL,berkmla01,OF,500000,2001,1,HOU,NL,156,577,110,191,55,5,34,126,7,9,92,121,5,13,0,6,8
238,2002,NYN,NL,burnije01,OF,7166667,2001,1,MIL,NL,154,562,104,141,32,4,34,100,0,4,80,150,9,5,0,4,8
348,2002,TOR,AL,cruzjo02,OF,3950000,2001,1,TOR,AL,146,577,92,158,38,4,34,88,32,5,45,138,4,1,2,2,8
217,2002,MON,NL,guerrvl01,OF,8000000,2001,1,MON,NL,159,599,107,184,45,4,34,108,37,16,60,88,24,9,0,3,24
32,2002,ATL,NL,jonesan01,OF,10000000,2001,1,ATL,NL,161,625,104,157,25,2,34,104,11,4,56,142,3,3,0,9,10
337,2002,TEX,AL,gonzaju03,OF,11000000,2001,1,CLE,AL,140,532,97,173,34,1,35,140,1,0,41,94,5,6,0,16,18
37,2002,ATL,NL,sheffga01,OF,9916667,2001,1,LAN,NL,143,515,98,160,28,2,36,100,10,4,94,67,13,4,0,5,12
268,2002,PIT,NL,gilesbr02,OF,8063003,2001,1,PIT,NL,160,576,116,178,37,7,37,95,13,6,90,67,14,4,0,4,10
321,2002,SLN,NL,pujolal01,OF,600000,2001,1,SLN,NL,161,590,112,194,47,4,37,130,1,3,69,93,6,9,1,7,21
33,2002,ATL,NL,jonesch06,OF,11333333,2001,1,ATL,NL,159,572,113,189,33,5,38,102,9,10,98,82,20,2,0,5,13
124,2002,COL,NL,walkela01,OF,12666667,2001,1,COL,NL,142,497,107,174,35,3,38,123,14,5,82,103,6,14,0,8,9
61,2002,BOS,AL,ramirma02,OF,15462727,2001,1,BOS,AL,142,529,93,162,33,2,41,125,0,1,81,147,25,8,0,2,9
176,2002,LAN,NL,greensh01,OF,13416667,2001,1,LAN,NL,161,619,121,184,31,4,49,125,20,4,72,107,10,5,0,5,10
19,2002,ARI,NL,gonzalu01,OF,4333333,2001,1,ARI,NL,162,609,128,198,36,7,57,142,1,1,100,83,24,14,0,5,14
89,2002,CHN,NL,sosasa01,OF,15000000,2001,1,CHN,NL,160,577,146,189,34,5,64,160,0,2,116,153,37,6,0,12,6
304,2002,SFN,NL,bondsba01,OF,15000000,2001,1,SFN,NL,153,476,129,156,32,2,73,137,13,3,177,93,35,9,0,2,5
264,2002,PHI,NL,mabryjo01,OF,500000,2001,2,FLO,NL,82,147,14,32,7,0,6,20,1,0,13,44,1,5,0,2,6
133,2002,DET,AL,palmede01,OF,8000000,2001,1,DET,AL,57,216,34,48,11,0,11,40,4,1,27,59,0,3,0,0,3
18,2002,ARI,NL,finlest01,OF,5375000,2001,1,ARI,NL,140,495,66,136,27,4,14,73,11,7,47,67,9,1,2,3,8
