YearID,TeamID,LeagueID,PlayerID,POS,Salary,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA,Arbitration,Free Agency,
2000,TBA,AL,stockke01,SS,3300000,1999,TBA,AL,79,254,39,76,11,2,1,27,9,7,24,41,0,4,4,0,4,0.364,0.370,0,1,286,0,0,
2000,TBA,AL,graffto01,SS,270000,1999,TBA,AL,39,130,20,41,9,4,2,19,3,2,9,22,0,1,2,0,1,0.359,0.492,0,1,142,0,0,
2000,TEX,AL,alicelu01,OF,750000,1999,TEX,AL,68,164,33,33,10,0,3,17,2,1,28,32,0,0,3,1,4,0.311,0.317,0,0,196,0,1,
2000,TEX,AL,zeileto01,3B,4333333,1999,TEX,AL,156,588,80,172,41,1,24,98,1,2,56,94,3,4,1,7,20,0.354,0.488,0,1,659,0,1,
2000,TEX,AL,goodwto01,OF,3416667,1999,TEX,AL,109,405,63,105,12,6,3,33,39,11,40,61,0,0,7,3,7,0.319,0.341,0,0,455,0,1,
2000,TEX,AL,mclemma01,OF,2000000,1999,TEX,AL,144,566,105,155,20,7,6,45,16,8,83,79,2,0,9,6,8,0.358,0.366,0,0,666,0,1,
2000,TEX,AL,kellyro01,OF,800000,1999,TEX,AL,87,290,41,87,17,1,8,37,6,1,21,57,0,5,0,2,5,0.355,0.448,0,0,318,0,1,
2000,TEX,AL,stevele01,1B,3500000,1999,TEX,AL,146,517,76,146,31,1,24,81,2,3,52,132,10,0,0,7,19,0.344,0.485,0,0,586,0,0,
2000,TEX,AL,palmera01,1B,8620921,1999,TEX,AL,158,565,96,183,30,1,47,148,2,4,97,69,14,3,0,9,13,0.420,0.630,0,0,688,0,0,
2000,TEX,AL,rodriiv01,C,8600000,1999,TEX,AL,144,600,116,199,29,1,35,113,25,12,24,64,2,1,0,5,31,0.356,0.558,1,0,632,0,0,
2000,TEX,AL,greerru01,OF,3600000,1999,TEX,AL,147,556,107,167,41,3,20,101,2,2,96,67,2,5,0,5,17,0.405,0.493,0,0,664,0,0,
2000,TEX,AL,gonzaju03,OF,7500000,1999,TEX,AL,144,562,114,183,36,1,39,128,3,3,51,105,7,4,0,12,10,0.378,0.601,0,0,636,0,0,
2000,TEX,AL,claytro01,SS,4500000,1999,TEX,AL,133,465,69,134,21,5,14,52,8,6,39,100,1,4,9,3,6,0.340,0.445,0,1,521,0,0,
2000,TOR,AL,delgaca01,1B,6600000,1999,TOR,AL,152,573,113,156,39,0,44,134,1,1,86,141,7,15,0,7,11,0.377,0.571,0,0,688,0,0,
2000,TOR,AL,mathemi01,C,750000,1999,TOR,AL,57,163,16,35,6,0,3,17,0,0,12,37,0,1,2,1,3,0.268,0.307,1,0,179,0,0,
2000,TOR,AL,fletcda01,C,2500000,1999,TOR,AL,115,412,48,120,26,0,18,80,0,0,26,47,0,6,0,4,16,0.339,0.485,1,0,448,0,0,
2000,TOR,AL,stewash01,OF,683333,1999,TOR,AL,145,608,102,185,28,2,11,67,37,14,59,83,0,8,3,4,12,0.370,0.411,0,0,682,0,0,
2000,TOR,AL,greenwi01,OF,395000,1999,TOR,AL,81,226,22,46,7,0,12,41,0,0,20,56,0,0,0,2,4,0.266,0.394,0,0,248,0,0,
2000,TOR,AL,cruzjo02,OF,395000,1999,TOR,AL,106,349,63,84,19,3,14,45,14,4,64,91,5,0,1,0,6,0.357,0.433,0,0,419,0,0,
2000,TOR,AL,greensh01,OF,9416667,1999,TOR,AL,153,614,134,190,45,0,42,123,20,7,66,117,4,11,0,5,13,0.384,0.588,0,0,700,0,0,
2000,TOR,AL,gonzaal01,SS,3025000,1999,TOR,AL,38,154,22,45,13,0,2,12,4,2,16,23,0,3,0,0,4,0.370,0.416,0,1,173,0,0,
2000,TOR,AL,bushho01,SS,1450000,1999,TOR,AL,128,485,69,155,26,4,5,55,32,8,21,82,0,6,8,3,9,0.348,0.421,0,1,523,0,0,
