yearID_x,teamID_x,lgID_x,playerID,POS,salary
2012,SDN,NL,venabwi01,OF,1475000
2012,SFN,NL,beltbr01,OF,481000
2012,SFN,NL,schiena01,OF,1300000
2012,TBA,AL,scottlu01,OF,5000000
2012,WAS,NL,ankieri01,OF,1250000
2012,ATL,NL,hinsker01,OF,1600000
2012,CHN,NL,dejesda01,OF,4250000
2012,CLE,AL,sizemgr01,OF,5000000
2012,DET,AL,jacksau01,OF,500000
2012,NYN,NL,dudalu01,OF,497318
2012,SLN,NL,jayjo02,OF,504000
2012,TBA,AL,jennide01,OF,486900
2012,BOS,AL,crawfca02,OF,20357142
2012,CHA,AL,dunnad01,OF,14000000
2012,CIN,NL,ludwiry01,OF,2000000
2012,CLE,AL,duncash01,OF,500000
2012,LAN,NL,ethiean01,OF,10950000
2012,OAK,AL,gomesjo01,OF,1000000
2012,PHI,NL,pencehu01,OF,10400000
2012,SLN,NL,craigal01,OF,495000
2012,TEX,AL,murphda07,OF,3625000
2012,TOR,AL,rasmuco01,OF,2700000
2012,ARI,NL,kubelja01,OF,7500000
2012,LAA,AL,bourjpe01,OF,500000
2012,NYN,NL,bayja01,OF,18125000
2012,SEA,AL,carpmi01,OF,488800
2012,SFN,NL,huffau01,OF,10000000
2012,TOR,AL,thameer01,OF,485900
2012,ATL,NL,pradoma01,OF,4750000
2012,BAL,AL,reimono01,OF,490500
2012,CHA,AL,lillibr01,OF,500000
2012,CHA,AL,riosal01,OF,12500000
2012,NYA,AL,jonesan01,OF,2000000
2012,ATL,NL,heywaja01,OF,565000
2012,BOS,AL,rossco01,OF,3000000
2012,DET,AL,raburry01,OF,2100000
2012,BAL,AL,markani01,OF,12350000
2012,CIN,NL,stubbdr01,OF,527500
2012,OAK,AL,smithse01,OF,2415000
2012,PHI,NL,maybejo02,OF,495000
2012,PHI,NL,wiggity01,OF,4000000
2012,SLN,NL,beltrca01,OF,13000000
2012,DET,AL,boescbr01,OF,502500
2012,PHI,NL,nixla01,OF,1150000
2012,PIT,NL,jonesga02,OF,2250000
2012,TEX,AL,morelmi01,OF,491100
2012,PHI,NL,victosh01,OF,9500000
2012,CIN,NL,heisech01,OF,495000
2012,HOU,NL,leeca01,OF,19000000
2012,LAA,AL,kendrho01,OF,4850000
2012,SFN,NL,cabreme01,OF,6000000
2012,TBA,AL,joycema01,OF,499500
2012,ARI,NL,youngch04,OF,7200000
2012,KCA,AL,francje02,OF,6750000
2012,NYA,AL,ibanera01,OF,1100000
2012,TBA,AL,zobribe01,OF,4687300
2012,WAS,NL,werthja01,OF,13571428
2012,SLN,NL,hollima01,OF,16292362
2012,KCA,AL,gordoal01,OF,4775000
2012,LAA,AL,hunteto01,OF,18500000
2012,MIA,NL,morrilo01,OF,480000
2012,NYA,AL,swishni01,OF,10250000
2012,PIT,NL,mccutan01,OF,708333
2012,TBA,AL,uptonbj01,OF,7000000
2012,SDN,NL,quentca01,OF,7025000
2012,BAL,AL,jonesad01,OF,6150000
2012,LAA,AL,wellsve01,OF,24187500
2012,TEX,AL,hamiljo03,OF,15250000
2012,CHN,NL,soriaal01,OF,19000000
2012,COL,NL,gonzaca01,OF,5428571
2012,MIL,NL,hartco01,OF,9333333
2012,BOS,AL,gonzaad01,OF,21857142
2012,LAA,AL,trumbma01,OF,500000
2012,MIN,AL,willijo03,OF,7000000
2012,TEX,AL,cruzne02,OF,6250000
2012,ARI,NL,uptonju01,OF,6958333
2012,SLN,NL,berkmla01,OF,12000000
2012,WAS,NL,morsemi01,OF,3500000
2012,BOS,AL,ellsbja01,OF,8050000
2012,CIN,NL,bruceja01,OF,5041666
2012,MIL,NL,braunry02,OF,7111111
2012,MIA,NL,stantmi03,OF,480000
2012,LAN,NL,kempma01,OF,10250000
2012,NYA,AL,grandcu01,OF,10000000
2012,TOR,AL,bautijo02,OF,14000000
2012,SLN,NL,schumsk01,OF,1500000
2012,BOS,AL,mcdonda02,OF,506500
2012,DET,AL,kellydo01,OF,900000
2012,CLE,AL,hafnetr01,OF,13000000
2012,COL,NL,cuddymi01,OF,10500000
