YearID,TeamID,LeagueID,PlayerID,POS,Salary,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA
2000,SEA,AL,rodrial01,SS,4362500,1999,SEA,AL,129,502,110,143,25,0,42,111,21,7,56,109,2,5,1,8,12,0.357,0.586,0,1,574
2000,ATL,NL,jonesch06,SS,4750000,1999,ATL,NL,157,567,116,181,41,1,45,110,25,3,126,94,18,2,0,6,20,0.441,0.633,0,1,719
2001,ANA,AL,joynewa01,1B,200000,2000,ATL,NL,119,224,24,63,12,0,5,32,0,0,31,31,3,1,0,4,2,0.365,0.402,0,0,263
2001,ARI,NL,durazer01,1B,260000,2000,ARI,NL,67,196,35,52,11,0,8,33,1,0,34,43,2,1,0,2,3,0.373,0.444,0,0,235
2001,CHA,AL,baineha01,1B,1000000,2000,BAL,AL,72,222,24,59,8,0,10,30,0,0,29,39,6,0,0,1,6,0.349,0.437,0,0,258
2001,MIN,AL,ortizda01,1B,260000,2000,MIN,AL,130,415,59,117,36,1,10,63,1,0,57,81,2,0,0,6,13,0.364,0.446,0,0,480
2001,ARI,NL,gracema01,1B,3000000,2000,CHN,NL,143,510,75,143,41,1,11,82,1,2,95,28,11,6,2,8,7,0.393,0.429,0,0,632
2001,DET,AL,clarkto02,1B,4462500,2000,DET,AL,60,208,32,57,14,0,13,37,0,0,24,51,2,0,0,0,10,0.349,0.529,0,0,234
2001,SEA,AL,olerujo01,1B,6700000,2000,SEA,AL,159,565,84,161,45,0,14,103,0,2,102,96,11,4,2,10,17,0.391,0.439,0,0,694
2001,NYA,AL,martiti02,1B,6300000,2000,NYA,AL,155,569,69,147,37,4,16,91,4,1,52,74,9,8,0,3,16,0.328,0.422,0,0,641
2001,MIL,NL,sexsori01,1B,1125000,2000,CLE,AL,91,324,45,83,16,1,16,44,1,0,25,96,0,4,0,3,8,0.315,0.460,0,0,356
2001,SFN,NL,snowjt01,1B,5750000,2000,SFN,NL,155,536,82,152,33,2,19,96,1,3,66,129,6,11,0,14,20,0.365,0.459,0,0,633
2001,CIN,NL,caseyse01,1B,3000000,2000,CIN,NL,133,480,69,151,33,2,20,85,1,0,52,80,4,7,0,6,16,0.385,0.517,0,0,549
2001,PIT,NL,youngke01,1B,6125000,2000,PIT,NL,132,496,77,128,27,0,20,88,8,3,32,96,1,8,0,5,15,0.311,0.433,0,0,542
2001,MON,NL,stevele01,1B,4000000,2000,MON,NL,123,449,60,119,27,2,22,75,0,0,48,105,6,2,0,2,10,0.337,0.481,0,0,507
2001,NYN,NL,zeileto01,1B,6833333,2000,NYN,NL,153,544,67,146,36,3,22,79,3,4,74,85,4,2,0,3,15,0.356,0.467,0,0,627
2001,TBA,AL,mcgrifr01,1B,6500000,2000,TBA,AL,158,566,82,157,18,0,27,106,2,0,91,120,10,0,0,7,16,0.373,0.452,0,0,674
2001,TEX,AL,galaran01,1B,6000000,2000,ATL,NL,141,494,67,149,25,1,28,100,3,5,36,126,5,17,0,1,15,0.369,0.526,0,0,553
2001,FLO,NL,leede02,1B,375000,2000,FLO,NL,158,477,70,134,18,3,28,70,0,3,63,123,6,4,0,2,14,0.368,0.507,0,0,552
2001,KCA,AL,sweenmi01,1B,5000000,2000,KCA,AL,159,618,105,206,30,0,29,144,8,3,71,67,5,15,0,13,15,0.407,0.523,0,0,722
2001,LAN,NL,karroer01,1B,7500000,2000,LAN,NL,155,584,84,146,29,0,31,106,4,3,63,122,2,4,0,12,18,0.321,0.459,0,0,665
2001,TOR,AL,fullmbr01,1B,2500000,2000,TOR,AL,133,482,76,142,29,1,32,104,3,1,30,68,3,6,0,6,14,0.340,0.558,0,0,527
2001,SLN,NL,mcgwima01,1B,11000000,2000,SLN,NL,89,236,60,72,8,0,32,73,1,0,76,78,12,7,0,2,5,0.483,0.746,0,0,333
2001,ANA,AL,vaughmo01,1B,13166667,2000,ANA,AL,161,614,93,167,31,0,36,117,2,0,79,181,11,14,0,5,14,0.365,0.498,0,0,723
2001,SEA,AL,martied01,1B,5500000,2000,SEA,AL,153,556,100,180,31,0,37,145,3,0,96,95,8,5,0,8,13,0.423,0.579,0,0,673
2001,CLE,AL,thomeji01,1B,7875000,2000,CLE,AL,158,557,106,150,33,1,37,106,1,0,118,171,4,4,0,5,8,0.398,0.531,0,0,688
2001,TEX,AL,palmera01,1B,9000000,2000,TEX,AL,158,565,102,163,29,3,39,120,2,1,103,77,17,3,0,7,14,0.397,0.558,0,0,695
2001,TOR,AL,delgaca01,1B,13650000,2000,TOR,AL,162,569,115,196,57,1,41,137,0,1,123,104,18,15,0,4,12,0.470,0.664,0,0,729
2001,COL,NL,heltoto01,1B,4950000,2000,COL,NL,160,580,138,216,59,2,42,147,5,3,103,61,22,4,0,10,12,0.463,0.698,0,0,719
2001,OAK,AL,giambja01,1B,4103333,2000,OAK,AL,152,510,108,170,29,1,43,137,2,0,137,96,6,9,0,8,9,0.476,0.647,0,0,670
2001,CHA,AL,thomafr04,1B,9927000,2000,CHA,AL,159,582,115,191,44,0,43,143,1,3,112,94,18,5,0,8,13,0.436,0.625,0,0,725
2001,HOU,NL,bagweje01,1B,6500000,2000,HOU,NL,159,590,152,183,37,1,47,132,9,6,107,116,11,15,0,7,19,0.424,0.615,0,0,730
2001,PHI,NL,anderma02,2B,280000,2000,PHI,NL,41,162,10,37,8,1,1,15,2,2,12,22,0,0,0,0,5,0.282,0.309,0,1,174
2001,TOR,AL,bushho01,2B,2550000,2000,TOR,AL,76,297,38,64,8,0,1,18,9,4,18,60,0,5,4,1,10,0.268,0.253,0,1,325
2001,FLO,NL,castilu01,2B,2200000,2000,FLO,NL,136,539,101,180,17,3,2,17,62,22,78,86,0,0,9,0,11,0.412,0.388,0,1,626
2001,KCA,AL,febleca01,2B,310000,2000,KCA,AL,100,339,59,87,12,1,2,29,17,6,36,48,1,10,13,1,10,0.333,0.316,0,1,400
2001,SLN,NL,vinafe01,2B,4333333,2000,SLN,NL,123,487,81,146,24,6,4,31,10,8,36,36,0,28,2,1,5,0.379,0.398,0,1,554
2001,BAL,AL,hairsje02,2B,235000,2000,BAL,AL,49,180,27,46,5,0,5,19,8,5,21,22,0,6,5,0,8,0.344,0.367,0,1,212
2001,NYA,AL,knoblch01,2B,6000000,2000,NYA,AL,102,400,75,113,22,2,5,26,15,7,46,45,0,8,1,2,6,0.365,0.385,0,1,457
2001,ATL,NL,verasqu01,2B,3900000,2000,ATL,NL,84,298,56,92,15,0,5,37,25,12,51,50,0,5,6,4,8,0.407,0.409,0,1,364
2001,CHN,NL,younger01,2B,4500000,2000,CHN,NL,153,607,98,180,40,2,6,47,54,7,63,39,1,8,7,5,12,0.364,0.399,0,1,691
2001,MIN,AL,canizja01,2B,235000,2000,MIN,AL,102,346,43,93,21,1,7,40,4,2,24,57,0,1,0,0,8,0.318,0.396,0,1,371
2001,COL,NL,walketo04,2B,1050000,2000,COL,NL,57,171,28,54,10,4,7,36,4,1,20,19,0,1,1,3,2,0.383,0.544,0,1,196
2001,MIL,NL,belliro01,2B,310000,2000,MIL,NL,152,571,83,150,30,9,8,54,7,5,82,84,4,3,4,7,12,0.352,0.389,0,1,671
2001,HOU,NL,biggicr01,2B,7750000,2000,HOU,NL,101,377,67,101,13,5,8,35,12,2,61,73,3,16,7,5,10,0.382,0.393,0,1,469
2001,ANA,AL,kennead01,2B,280000,2000,ANA,AL,156,598,82,159,33,11,9,72,22,8,28,73,5,3,8,4,10,0.296,0.403,0,1,646
2001,BOS,AL,offerjo01,2B,6750000,2000,BOS,AL,116,451,73,115,14,3,9,41,0,8,70,70,0,1,2,3,9,0.353,0.359,0,1,527
2001,CIN,NL,reesepo01,2B,3200000,2000,CIN,NL,135,518,76,132,20,6,12,46,29,3,45,86,5,6,3,5,8,0.317,0.386,0,1,582
2001,TEX,AL,velarra01,2B,3150000,2000,OAK,AL,122,485,82,135,23,0,12,41,9,3,54,95,0,3,3,1,15,0.352,0.400,0,1,546
2001,DET,AL,easleda01,2B,5075000,2000,DET,AL,126,464,76,120,27,2,14,58,13,4,55,79,1,11,4,1,11,0.348,0.416,0,1,536
2001,CHA,AL,durhara01,2B,9000000,2000,CHA,AL,151,614,121,172,35,9,17,75,25,13,75,105,0,7,5,8,13,0.358,0.450,0,1,709
2001,ARI,NL,bellja01,2B,8050000,2000,ARI,NL,149,565,87,151,30,6,18,68,7,3,70,88,0,3,6,5,7,0.345,0.437,0,1,649
2001,CLE,AL,alomaro01,2B,7750000,2000,CLE,AL,155,610,111,189,40,2,19,89,39,4,64,82,4,6,11,6,19,0.372,0.475,0,1,701
2001,SEA,AL,boonebr01,2B,3250000,2000,SDN,NL,127,463,61,116,18,2,19,74,8,4,50,97,7,5,0,7,11,0.326,0.421,0,1,532
2001,MON,NL,vidrojo01,2B,2500000,2000,MON,NL,153,606,101,200,51,2,24,97,5,4,49,69,4,2,0,6,17,0.379,0.540,0,1,667
2001,NYN,NL,alfoned01,2B,5750000,2000,NYN,NL,150,544,109,176,40,2,25,94,3,2,95,70,1,5,0,6,12,0.425,0.542,0,1,651
2001,SFN,NL,kentje01,2B,6000000,2000,SFN,NL,159,587,114,196,41,7,33,125,12,9,90,107,6,9,0,9,17,0.424,0.596,0,1,701
2001,TOR,AL,fryeje01,3B,1000000,2000,BOS,AL,69,239,35,69,13,0,1,13,1,3,28,38,0,1,4,1,5,0.359,0.356,0,1,273
2001,ATL,NL,lockhke01,3B,800000,2000,ATL,NL,113,275,32,73,12,3,2,32,4,1,29,31,7,0,5,4,10,0.326,0.353,0,1,320
2001,PHI,NL,jordake01,3B,700000,2000,PHI,NL,109,337,30,74,16,2,5,36,0,1,17,41,0,1,0,3,11,0.257,0.323,0,1,358
2001,TBA,AL,castivi02,3B,7250000,2000,TBA,AL,85,331,22,73,9,1,6,42,1,2,14,41,3,3,0,6,9,0.254,0.308,0,1,357
2001,COL,NL,nortogr01,3B,450000,2000,CHA,AL,71,201,25,49,6,1,6,28,1,0,26,47,0,2,0,2,2,0.333,0.373,0,1,231
2001,PIT,NL,ramirar01,3B,285000,2000,PIT,NL,73,254,19,65,15,2,6,35,0,0,10,36,0,5,1,4,9,0.292,0.402,0,1,274
2001,TBA,AL,smithbo06,3B,255000,2000,TBA,AL,49,175,21,41,8,0,6,26,2,2,14,59,1,1,0,1,6,0.293,0.383,0,1,192
2001,SFN,NL,davisru01,3B,1300000,2000,SFN,NL,80,180,27,47,5,0,9,24,0,3,9,29,0,2,0,1,1,0.302,0.439,0,1,192
2001,HOU,NL,hayesch01,3B,500000,2000,MIL,NL,121,370,46,93,17,0,9,46,1,1,57,84,4,1,0,6,11,0.348,0.370,0,1,438
2001,MIN,AL,koskico01,3B,300000,2000,MIN,AL,146,474,79,142,32,4,9,65,5,4,77,104,7,4,1,3,11,0.399,0.441,0,1,566
2001,OAK,AL,saenzol01,3B,290000,2000,OAK,AL,76,214,40,67,12,2,9,33,1,0,25,40,2,7,0,1,6,0.401,0.514,0,1,249
2001,CHN,NL,muellbi02,3B,2750000,2000,SFN,NL,153,560,97,150,29,4,10,55,4,2,52,62,0,6,7,6,16,0.330,0.388,0,1,631
2001,COL,NL,cirilje01,3B,4850000,2000,COL,NL,157,598,111,195,53,2,11,115,3,4,67,72,4,6,1,12,19,0.392,0.477,0,1,688
2001,BOS,AL,lansimi01,3B,6250000,2000,COL,NL,90,365,62,94,14,6,11,47,8,2,31,49,1,0,3,1,13,0.313,0.419,0,1,401
2001,MON,NL,tracyan01,3B,218000,2000,MON,NL,83,192,29,50,8,1,11,32,1,0,22,61,1,2,0,2,3,0.339,0.484,0,1,219
2001,HOU,NL,trubych01,3B,237500,2000,HOU,NL,78,258,28,67,15,4,11,59,2,1,10,56,1,5,1,5,4,0.294,0.477,0,1,280
2001,CHA,AL,perryhe01,3B,975000,2000,CHA,AL,109,383,69,118,29,1,12,61,4,1,22,68,1,9,2,4,13,0.355,0.483,0,1,421
2001,ARI,NL,willima04,3B,9000000,2000,ARI,NL,96,371,43,102,18,2,12,47,1,2,20,51,1,3,0,3,11,0.315,0.431,0,1,398
2001,TEX,AL,caminke01,3B,3500000,2000,HOU,NL,59,208,42,63,13,0,15,45,3,0,42,37,8,1,0,2,7,0.419,0.582,0,1,261
2001,ARI,NL,colbrgr01,3B,1600000,2000,ARI,NL,116,329,48,103,22,1,15,57,0,1,43,45,2,10,0,3,13,0.405,0.523,0,1,387
2001,KCA,AL,randajo01,3B,2300000,2000,KCA,AL,158,612,88,186,29,4,15,106,6,3,36,66,3,6,1,10,19,0.343,0.438,0,1,668
2001,BAL,AL,ripkeca01,3B,6300000,2000,BAL,AL,83,309,43,79,16,0,15,56,0,0,23,37,0,3,0,4,10,0.310,0.453,0,1,339
2001,CHN,NL,coomero01,3B,1100000,2000,MIN,AL,140,544,64,147,29,1,16,82,2,0,36,50,2,4,0,5,25,0.317,0.415,0,1,591
2001,MON,NL,tatisfe01,3B,2750000,2000,SLN,NL,96,324,59,82,21,1,18,64,2,3,57,94,1,10,1,2,13,0.378,0.491,0,1,395
2001,CHA,AL,konerpa01,3B,2300000,2000,CHA,AL,143,524,84,156,31,1,21,97,1,0,47,72,0,10,0,5,22,0.363,0.481,0,1,586
2001,CLE,AL,frymatr01,3B,5750000,2000,CLE,AL,155,574,93,184,38,4,22,106,1,1,73,111,2,1,0,10,15,0.392,0.516,0,1,660
2001,FLO,NL,lowelmi01,3B,500000,2000,FLO,NL,140,508,73,137,38,0,22,91,4,0,54,75,4,9,0,11,4,0.344,0.474,0,1,586
2001,NYN,NL,venturo01,3B,8000000,2000,NYN,NL,141,469,61,109,23,1,24,84,3,5,75,91,12,2,1,4,14,0.338,0.439,0,1,563
2001,PHI,NL,rolensc01,3B,5500000,2000,PHI,NL,128,483,88,144,32,6,26,89,8,1,51,99,9,5,0,2,4,0.370,0.551,0,1,550
2001,DET,AL,palmede01,3B,7500000,2000,DET,AL,145,524,73,134,22,2,29,102,4,2,66,146,2,4,0,10,9,0.338,0.471,0,1,606
2001,SDN,NL,nevinph01,3B,1625000,2000,SDN,NL,143,538,87,163,34,1,31,107,2,0,59,121,9,4,0,4,17,0.374,0.543,0,1,614
2001,TOR,AL,batisto01,3B,3300000,2000,TOR,AL,154,620,96,163,32,2,41,114,5,4,35,121,1,6,0,3,15,0.307,0.519,0,1,665
2001,ATL,NL,bakopa01,C,450000,2000,FLO,NL,56,161,10,39,6,1,0,14,0,0,22,48,7,1,1,1,4,0.333,0.292,1,0,193
2001,FLO,NL,redmomi01,C,300000,2000,FLO,NL,87,210,17,53,8,1,0,15,0,0,13,19,3,8,1,3,5,0.315,0.300,1,0,238
2001,MON,NL,barremi01,C,285000,2000,MON,NL,89,271,28,58,15,1,1,22,0,1,23,35,5,1,1,1,7,0.276,0.288,1,0,302
2001,TOR,AL,castial01,C,725000,2000,TOR,AL,66,185,14,39,7,0,1,16,0,0,21,36,0,0,2,3,3,0.284,0.265,1,0,211
2001,FLO,NL,castrra01,C,214000,2000,FLO,NL,50,138,10,33,4,0,2,14,0,0,16,36,7,1,0,2,1,0.318,0.312,1,0,164
2001,SLN,NL,hernaca01,C,3500000,2000,SDN,NL,58,191,16,48,11,0,2,25,1,3,16,26,1,3,0,2,4,0.316,0.340,1,0,213
2001,SDN,NL,davisbe01,C,235000,2000,SDN,NL,43,130,12,29,6,0,3,14,1,1,14,35,1,0,3,1,2,0.291,0.338,1,0,149
2001,ANA,AL,fabrejo01,C,500000,2000,KCA,AL,43,142,13,40,4,0,3,17,1,0,8,11,1,0,2,0,1,0.316,0.373,1,0,153
2001,DET,AL,fickro01,C,255000,2000,DET,AL,66,163,18,41,7,2,3,22,2,1,22,39,2,1,0,2,4,0.340,0.374,1,0,190
2001,COL,NL,petribe01,C,232000,2000,COL,NL,52,146,32,47,10,1,3,20,1,2,20,33,2,2,1,4,1,0.399,0.466,1,0,175
2001,CLE,AL,diazei01,C,387500,2000,CLE,AL,75,250,29,68,14,2,4,25,4,2,11,29,0,8,6,0,7,0.316,0.392,1,0,275
2001,SDN,NL,gonzawi01,C,240000,2000,SDN,NL,95,284,25,66,15,1,5,30,1,2,30,31,4,3,1,1,5,0.310,0.345,1,0,323
2001,SEA,AL,wilsoda01,C,4400000,2000,SEA,AL,90,268,31,63,12,0,5,27,1,2,22,51,0,0,11,2,8,0.281,0.336,1,0,303
2001,MIL,NL,casanra01,C,400000,2000,MIL,NL,86,231,20,57,13,3,6,36,1,2,26,48,1,4,2,2,5,0.328,0.407,1,0,266
2001,TBA,AL,difelmi01,C,775000,2000,TBA,AL,60,204,23,49,13,1,6,19,0,0,12,40,0,0,5,2,8,0.274,0.402,1,0,223
2001,CHN,NL,girarjo01,C,2000000,2000,CHN,NL,106,363,47,101,15,1,6,40,1,0,32,61,3,3,6,3,12,0.334,0.375,1,0,410
2001,TEX,AL,haselbi01,C,800000,2000,TEX,AL,62,193,23,53,18,0,6,26,0,1,15,36,0,1,0,1,1,0.329,0.461,1,0,210
2001,LAN,NL,kreutch01,C,900000,2000,LAN,NL,80,212,32,56,13,0,6,28,1,0,54,48,0,2,2,1,6,0.413,0.410,1,0,271
2001,SLN,NL,mathemi01,C,900000,2000,SLN,NL,128,417,43,109,22,1,6,47,0,0,32,96,8,4,7,4,11,0.313,0.362,1,0,472
2001,TEX,AL,mirabdo01,C,295000,2000,SFN,NL,82,230,23,53,10,2,6,28,1,0,36,57,2,2,3,2,6,0.333,0.370,1,0,275
2001,CLE,AL,taubeed01,C,1800000,2000,CIN,NL,81,266,29,71,12,0,6,24,0,0,21,44,1,2,1,1,7,0.323,0.380,1,0,292
2001,CHA,AL,alomasa02,C,2900000,2000,CLE,AL,97,356,44,103,16,2,7,42,2,2,16,41,1,4,4,4,9,0.320,0.404,1,0,385
2001,HOU,NL,ausmubr01,C,4250000,2000,DET,AL,150,523,75,139,25,3,7,51,11,5,69,79,0,6,4,2,19,0.354,0.365,1,0,604
2001,MIL,NL,blanche01,C,712500,2000,MIL,NL,93,284,29,67,24,0,7,31,0,3,36,60,6,0,0,4,9,0.318,0.394,1,0,330
2001,HOU,NL,eusebto01,C,1300000,2000,HOU,NL,74,218,24,61,18,0,7,33,0,0,25,45,2,4,0,2,8,0.361,0.459,1,0,251
2001,KCA,AL,zaungr01,C,1150000,2000,KCA,AL,83,234,36,64,11,0,7,33,7,3,43,34,3,3,0,2,4,0.390,0.410,1,0,285
2001,BOS,AL,hattesc01,C,1050000,2000,BOS,AL,92,230,21,61,15,0,8,36,0,1,38,39,3,0,1,2,8,0.365,0.435,1,0,274
2001,NYN,NL,prattto02,C,600000,2000,NYN,NL,80,160,33,44,6,0,8,25,0,0,22,31,1,5,2,1,5,0.374,0.463,1,0,191
2001,SFN,NL,santibe01,C,500000,2000,CIN,NL,89,252,22,66,11,1,8,45,2,2,19,45,8,1,0,5,7,0.310,0.409,1,0,285
2001,CIN,NL,stinnke01,C,500000,2000,ARI,NL,76,240,22,52,7,0,8,33,0,1,19,56,4,6,0,0,5,0.291,0.346,1,0,269
2001,BAL,AL,fordybr01,C,825000,2000,BAL,AL,53,177,23,57,11,0,9,28,0,0,11,27,0,2,0,4,3,0.361,0.537,1,0,194
2001,TBA,AL,flahejo01,C,3000000,2000,TBA,AL,109,394,36,103,15,0,10,39,0,0,20,57,2,0,2,2,11,0.294,0.376,1,0,420
2001,ARI,NL,milleda02,C,1250000,2000,ARI,NL,100,324,43,89,24,0,10,44,2,2,36,74,4,1,1,2,6,0.346,0.441,1,0,368
2001,NYA,AL,olivejo01,C,1100000,2000,SEA,AL,69,200,33,53,13,1,10,35,2,1,14,38,1,0,5,0,6,0.306,0.490,1,0,220
2001,BOS,AL,varitja01,C,1800000,2000,BOS,AL,139,448,55,111,31,1,10,65,1,1,60,84,3,6,1,4,16,0.341,0.388,1,0,522
2001,SFN,NL,estalbo02,C,310000,2000,SFN,NL,106,299,45,70,22,3,14,53,3,0,57,92,9,2,0,3,4,0.357,0.468,1,0,370
2001,OAK,AL,hernara02,C,245000,2000,OAK,AL,143,419,52,101,19,0,14,62,1,0,38,64,1,7,10,5,14,0.305,0.387,1,0,480
2001,PIT,NL,kendaja01,C,5100000,2000,PIT,NL,152,579,112,185,33,6,14,58,22,12,79,79,3,15,1,4,13,0.412,0.470,1,0,681
2001,DET,AL,melusmi01,C,345000,2000,HOU,NL,117,337,47,101,21,0,14,69,1,0,55,74,10,4,1,3,7,0.400,0.487,1,0,410
2001,ANA,AL,molinbe01,C,350000,2000,ANA,AL,130,473,59,133,20,2,14,71,1,0,23,33,0,6,4,7,17,0.316,0.421,1,0,513
2001,PHI,NL,liebemi01,C,6333333,2000,PHI,NL,108,389,55,108,30,0,15,71,2,0,40,53,3,6,0,3,12,0.352,0.470,1,0,441
2001,MIL,NL,houstty01,C,1375000,2000,MIL,NL,101,284,30,71,15,0,18,43,2,1,17,72,3,0,4,0,13,0.289,0.493,1,0,308
2001,TOR,AL,fletcda01,C,3525000,2000,TOR,AL,122,416,43,133,19,1,20,58,1,0,20,45,3,5,0,4,8,0.355,0.514,1,0,448
2001,FLO,NL,johnsch04,C,5000000,2000,BAL,AL,84,286,52,84,16,0,21,55,2,0,32,69,0,0,1,1,8,0.363,0.570,1,0,320
2001,CHN,NL,hundlto01,C,3500000,2000,LAN,NL,90,299,49,85,16,0,24,70,0,1,45,69,6,2,1,6,5,0.374,0.579,1,0,359
2001,ATL,NL,lopezja01,C,7750000,2000,ATL,NL,134,481,60,138,21,1,24,89,0,0,35,80,3,4,0,5,20,0.337,0.484,1,0,528
2001,TEX,AL,rodriiv01,C,8200000,2000,TEX,AL,91,363,66,126,27,4,27,83,5,5,19,48,5,1,0,6,17,0.375,0.667,1,0,394
2001,NYA,AL,posadjo01,C,4050000,2000,NYA,AL,151,505,92,145,35,1,28,86,2,2,107,151,10,8,0,4,11,0.417,0.527,1,0,634
2001,NYN,NL,piazzmi01,C,13571429,2000,NYN,NL,136,482,90,156,26,0,38,113,4,2,58,69,10,3,0,2,15,0.398,0.614,1,0,555
2001,MON,NL,joneste02,OF,225000,2000,MON,NL,108,168,30,42,8,2,0,13,7,2,10,32,1,0,3,0,3,0.287,0.321,0,0,182
2001,ANA,AL,palmeor01,OF,900000,2000,ANA,AL,108,243,38,73,20,2,0,25,4,1,38,20,0,2,10,3,4,0.382,0.399,0,0,296
2001,COL,NL,pierrju01,OF,215000,2000,COL,NL,51,200,26,62,2,0,0,20,7,6,13,15,0,1,4,1,2,0.347,0.320,0,0,219
2001,SDN,NL,darrmi02,OF,215000,2000,SDN,NL,58,205,21,55,14,4,1,30,9,1,23,45,1,0,0,0,9,0.342,0.390,0,0,229
2001,PHI,NL,huntebr02,OF,900000,2000,COL,NL,72,200,36,55,4,1,1,13,15,3,21,31,0,1,4,0,2,0.341,0.320,0,0,226
2001,BAL,AL,matoslu01,OF,226000,2000,BAL,AL,72,182,21,41,6,3,1,17,13,4,12,30,0,3,2,2,7,0.279,0.308,0,0,201
2001,TBA,AL,winnra01,OF,270000,2000,TBA,AL,51,159,28,40,5,0,1,16,6,7,26,25,0,2,2,1,2,0.358,0.302,0,0,190
2001,MON,NL,bradlmi01,OF,207000,2000,MON,NL,42,154,20,34,8,1,2,15,2,1,14,32,0,1,1,1,3,0.287,0.325,0,0,171
2001,CIN,NL,guerrwi01,OF,400000,2000,MON,NL,127,288,30,77,7,2,2,23,8,1,19,41,0,0,6,1,6,0.306,0.326,0,0,314
2001,BOS,AL,lewisda01,OF,2500000,2000,BOS,AL,97,270,44,65,12,0,2,17,10,5,22,34,0,3,8,0,2,0.297,0.307,0,0,303
2001,ATL,NL,martida01,OF,1500000,2000,TOR,AL,47,180,29,56,10,1,2,22,4,2,24,28,0,1,0,1,3,0.393,0.411,0,0,206
2001,MIL,NL,moutoja01,OF,300000,2000,MIL,NL,87,159,28,37,7,1,2,17,13,4,30,43,0,3,4,1,5,0.355,0.327,0,0,197
2001,SFN,NL,murraca01,OF,222500,2000,SFN,NL,108,194,35,47,12,1,2,22,9,3,29,33,0,3,2,1,0,0.345,0.345,0,0,229
2001,FLO,NL,abbotje01,OF,300000,2000,CHA,AL,80,215,31,59,15,1,3,29,2,1,21,38,1,2,2,1,2,0.340,0.395,0,0,242
2001,NYN,NL,harrile01,OF,1100000,2000,NYN,NL,76,138,22,42,6,3,3,13,8,1,17,17,1,0,2,0,4,0.376,0.457,0,0,158
2001,SEA,AL,mclemma01,OF,2000000,2000,SEA,AL,138,481,72,118,23,1,3,46,30,14,81,78,2,1,11,4,12,0.346,0.316,0,0,580
2001,PIT,NL,brownad01,OF,380000,2000,PIT,NL,104,308,64,97,18,3,4,28,13,1,29,34,1,0,2,1,1,0.371,0.432,0,0,341
2001,CLE,AL,cordoma01,OF,500000,2000,TOR,AL,62,200,23,49,7,0,4,18,3,2,18,35,0,3,0,0,6,0.317,0.340,0,0,221
2001,SFN,NL,crespfe01,OF,425000,2000,SFN,NL,89,131,17,38,6,1,4,29,3,2,10,23,2,4,2,3,3,0.347,0.443,0,0,152
2001,ARI,NL,cummimi01,OF,425000,2000,MIN,AL,77,181,28,50,10,0,4,22,0,0,11,25,1,3,1,0,4,0.327,0.398,0,0,197
2001,SDN,NL,henderi01,OF,300000,2000,SEA,AL,92,324,58,77,13,2,4,30,31,9,63,55,0,2,3,3,9,0.359,0.327,0,0,395
2001,TEX,AL,ledeeri01,OF,406500,2000,TEX,AL,58,213,23,50,6,3,4,38,6,3,25,50,2,1,0,1,7,0.317,0.347,0,0,242
2001,CHN,NL,matthga02,OF,225000,2000,CHN,NL,80,158,24,30,1,2,4,14,3,0,15,28,1,1,1,0,2,0.263,0.297,0,0,176
2001,MIL,NL,whitede03,OF,5000000,2000,LAN,NL,47,158,26,42,5,1,4,13,3,6,9,30,0,1,0,0,3,0.310,0.386,0,0,168
2001,MON,NL,bergepe01,OF,242500,2000,MON,NL,148,518,80,127,25,7,5,31,11,13,58,100,0,0,14,2,4,0.313,0.349,0,0,592
2001,SLN,NL,bonilbo01,OF,900000,2000,ATL,NL,114,239,23,61,13,3,5,28,0,0,37,51,2,1,0,1,3,0.356,0.397,0,0,280
2001,LAN,NL,goodwto01,OF,3416667,2000,COL,NL,91,317,65,86,8,8,5,47,39,7,50,76,2,1,5,4,3,0.363,0.394,0,0,379
2001,MIN,AL,hunteto01,OF,230000,2000,MIN,AL,99,336,44,94,14,7,5,44,4,3,18,68,2,2,0,2,13,0.318,0.408,0,0,360
2001,SEA,AL,javiest01,OF,1500000,2000,SEA,AL,105,342,61,94,18,5,5,40,4,3,42,64,2,0,4,4,7,0.347,0.401,0,0,394
2001,OAK,AL,piattad01,OF,217500,2000,OAK,AL,60,157,24,47,5,5,5,23,0,1,23,44,0,1,1,0,1,0.390,0.490,0,0,182
2001,DET,AL,cedenro01,OF,2700000,2000,HOU,NL,74,259,54,73,2,5,6,26,25,11,43,47,0,0,2,1,6,0.380,0.398,0,0,305
2001,SFN,NL,daviser01,OF,1500000,2000,SLN,NL,92,254,38,77,14,0,6,40,1,1,36,60,0,1,0,2,7,0.389,0.429,0,0,293
2001,FLO,NL,owenser01,OF,1250000,2000,SDN,NL,145,583,87,171,19,7,6,51,29,14,45,63,4,4,0,4,16,0.346,0.381,0,0,640
2001,ARI,NL,bautida01,OF,675000,2000,ARI,NL,87,262,45,83,16,7,7,47,5,2,20,30,4,3,4,5,10,0.361,0.511,0,0,298
2001,KCA,AL,beltrca01,OF,425000,2000,KCA,AL,98,372,49,92,15,4,7,44,13,0,35,69,2,0,2,4,12,0.308,0.366,0,0,415
2001,DET,AL,mageewe01,OF,275000,2000,DET,AL,91,186,31,51,4,2,7,31,1,0,10,28,0,0,0,1,7,0.310,0.430,0,0,197
