yearID_x,teamID_x,lgID_x,playerID,POS,salary
2013,WAS,NL,harpebr03,OF,2000000
2013,LAN,NL,kempma01,OF,20250000
2013,OAK,AL,cespeyo01,OF,8500000
2013,TOR,AL,rasmuco01,OF,4675000
2013,CLE,AL,swishni01,OF,11000000
2013,TEX,AL,cruzne02,OF,10250000
2013,CHA,AL,riosal01,OF,13000000
2013,CHA,AL,vicieda01,OF,2800000
2013,CIN,NL,ludwiry01,OF,2000000
2013,ATL,NL,heywaja01,OF,3650000
2013,PIT,NL,jonesga02,OF,4500000
2013,SLN,NL,hollima01,OF,16272110
2013,TOR,AL,bautijo02,OF,14000000
2013,ATL,NL,uptonbj01,OF,13050000
2013,ARI,NL,kubelja01,OF,7500000
2013,LAA,AL,troutmi01,OF,510000
2013,PIT,NL,mccutan01,OF,4708333
2013,BAL,AL,jonesad01,OF,8833333
2013,CHN,NL,soriaal01,OF,19000000
2013,LAA,AL,trumbma01,OF,540000
2013,OAK,AL,reddijo01,OF,510000
2013,SLN,NL,beltrca01,OF,13000000
2013,CIN,NL,bruceja01,OF,7541667
2013,MIN,AL,willijo03,OF,7000000
2013,MIA,NL,stantmi03,OF,537000
2013,CHA,AL,dunnad01,OF,15000000
2013,MIL,NL,braunry02,OF,9898611
2013,TOR,AL,encared01,OF,8000000
2013,LAA,AL,hamiljo03,OF,17400000
2013,NYA,AL,grandcu01,OF,15000000
2013,TEX,AL,gentrcr01,OF,501000
2013,CHA,AL,wisede01,OF,700000
2013,MIA,NL,mathije01,OF,1500000
2013,NYA,AL,hafnetr01,OF,2000000
2013,BAL,AL,davisch02,OF,3300000
