playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
sierrmo01,2012,1,TOR,AL,49,147,14,33,4,0,6,15,1,0,8,44,0,2,0,0,3
segurje01,2012,2,MIL,NL,44,148,19,39,4,3,0,14,7,1,13,21,3,0,1,1,1
sotoge01,2012,2,TEX,AL,47,148,19,29,6,0,5,25,1,0,11,41,0,1,2,2,6
thameer01,2012,1,TOR,AL,46,148,17,36,7,1,3,11,0,1,9,40,0,1,0,2,7
cairomi01,2012,1,CIN,NL,70,150,9,28,7,2,1,13,4,0,4,20,0,1,0,1,4
gutiefr01,2012,1,SEA,AL,40,150,18,39,10,1,4,17,3,1,9,31,0,2,1,1,5
drewst01,2012,2,OAK,AL,39,152,21,38,5,0,5,16,1,1,18,41,1,0,0,2,1
ishiktr01,2012,1,MIL,NL,94,152,19,39,12,1,4,30,0,0,13,42,3,4,4,1,4
flahery01,2012,1,BAL,AL,77,153,15,33,2,1,6,19,1,0,6,43,0,3,3,1,3
lavarry01,2012,1,BOS,AL,46,153,11,24,8,0,2,12,0,0,11,41,0,0,0,2,4
vizquom01,2012,1,TOR,AL,60,153,13,36,5,1,0,7,3,2,7,17,0,0,1,2,5
moorety01,2012,1,WAS,NL,75,156,20,41,9,0,10,29,3,0,14,46,0,1,0,0,3
ankieri01,2012,1,WAS,NL,68,158,15,36,10,2,5,15,1,3,12,59,3,0,1,0,3
chaveen01,2012,1,BAL,AL,64,158,15,32,6,0,2,12,3,2,6,24,1,1,4,0,2
torreyo01,2012,1,TEX,AL,49,161,16,38,8,0,3,12,1,1,14,31,0,2,3,2,2
izturce01,2012,1,MIL,NL,57,162,9,38,6,2,2,11,1,1,3,13,0,0,4,0,7
uribeju01,2012,1,LAN,NL,66,162,15,31,9,0,2,17,0,1,13,37,0,2,1,1,6
mastrda01,2012,1,MIN,AL,77,163,22,41,3,2,3,17,21,3,18,45,0,1,3,1,4
wisede01,2012,2,CHA,AL,45,163,20,42,7,1,5,22,12,4,9,40,0,1,0,3,1
carpmi01,2012,1,SEA,AL,59,164,17,35,6,0,5,20,1,0,21,46,1,3,0,1,7
mesorde01,2012,1,CIN,NL,54,165,17,35,8,0,5,14,1,1,17,33,4,1,0,1,2
cedenro02,2012,1,NYN,NL,78,166,18,43,11,1,4,22,0,1,17,35,0,1,2,0,10
figgich01,2012,1,SEA,AL,66,166,18,30,5,2,2,11,4,1,19,48,0,0,7,2,3
gosean01,2012,1,TOR,AL,56,166,25,37,7,3,1,11,15,3,17,59,0,2,4,0,1
robinsh01,2012,1,SLN,NL,102,166,20,42,8,0,3,16,1,0,14,32,2,0,0,1,5
simmoan01,2012,1,ATL,NL,49,166,17,48,8,2,3,19,1,0,12,21,1,1,0,3,5
janispa01,2012,1,ATL,NL,55,167,18,31,6,1,0,9,1,0,17,30,0,2,0,0,1
lobatjo01,2012,1,TBA,AL,69,167,16,37,10,0,2,20,0,1,24,46,1,2,2,2,6
martest01,2012,1,PIT,NL,47,167,18,43,3,6,5,17,12,5,8,50,0,3,2,2,5
bourjpe01,2012,1,LAA,AL,101,168,27,37,7,0,3,19,3,1,15,44,0,3,6,3,2
kennead01,2012,1,LAN,NL,86,168,22,44,8,1,2,16,1,1,23,33,1,1,4,5,5
ransoco01,2012,2,MIL,NL,64,168,18,33,7,0,6,26,0,1,23,79,0,0,3,0,5
johnsre02,2012,1,CHN,NL,76,169,23,51,9,3,3,16,2,1,10,43,1,4,0,0,3
pastoty01,2012,1,ATL,NL,76,169,21,41,6,1,2,13,2,0,10,32,1,1,7,1,5
castiwe01,2012,1,CHN,NL,52,170,16,45,11,0,5,22,0,0,17,51,2,2,0,1,4
turneju01,2012,1,NYN,NL,94,171,20,46,13,1,2,19,1,1,9,24,0,4,0,1,9
wilsobo02,2012,1,LAA,AL,75,171,19,36,5,0,3,13,0,0,15,33,0,1,13,1,7
campato01,2012,1,CHN,NL,89,174,26,46,6,0,0,5,30,3,11,43,0,0,7,0,0
lairdge01,2012,1,DET,AL,63,174,24,49,8,1,2,11,0,0,14,21,0,1,1,1,4
younger03,2012,1,COL,NL,98,174,36,55,7,2,4,15,14,2,13,31,0,4,5,0,1
schiena01,2012,1,SFN,NL,77,175,15,44,4,5,5,16,3,2,18,36,2,1,0,2,1
rossda01,2012,1,ATL,NL,62,176,18,45,7,0,9,23,1,0,18,60,0,0,0,2,5
sotoge01,2012,1,CHN,NL,52,176,26,35,6,1,6,14,0,0,19,35,1,2,0,0,6
nixja01,2012,1,NYA,AL,74,177,24,43,13,0,4,18,6,3,14,53,0,2,9,0,4
downsma01,2012,1,HOU,NL,91,178,15,36,4,1,8,16,2,4,8,38,1,4,1,0,5
baxtemi01,2012,1,NYN,NL,89,179,26,47,14,2,3,17,5,3,25,45,4,5,0,2,0
greenty02,2012,1,SLN,NL,77,179,16,39,9,2,4,19,9,2,13,56,1,1,2,2,4
stewaia01,2012,1,CHN,NL,55,179,16,36,5,2,5,17,0,3,21,46,4,2,0,0,5
giavojo01,2012,1,KCA,AL,53,181,21,43,7,1,1,15,3,0,8,35,0,0,0,0,4
tulowtr01,2012,1,COL,NL,47,181,33,52,8,2,8,27,2,2,19,19,1,2,0,1,7
sanchga01,2012,1,MIA,NL,55,183,12,37,10,0,3,17,1,0,12,36,1,0,0,1,7
hernara02,2012,1,COL,NL,52,184,16,40,10,0,5,28,0,1,6,32,1,2,2,2,4
browndo01,2012,1,PHI,NL,56,187,21,44,11,2,5,26,0,0,21,34,2,2,0,2,6
herreel01,2012,1,LAN,NL,67,187,26,47,10,1,1,17,4,2,23,50,0,2,2,0,5
roberry01,2012,2,TBA,AL,60,187,23,40,10,0,6,18,4,3,18,47,0,1,1,2,3
getzch01,2012,1,KCA,AL,64,189,22,52,10,3,0,17,9,3,11,17,0,0,8,2,3
galvifr01,2012,1,PHI,NL,58,190,14,43,15,1,3,24,0,0,7,29,0,0,3,0,6
machama01,2012,1,BAL,AL,51,191,24,50,8,3,7,26,2,0,9,38,0,0,1,1,6
valdejo02,2012,1,NYN,NL,94,191,28,46,9,1,8,26,10,3,10,44,0,2,3,0,2
francju02,2012,1,ATL,NL,93,192,17,45,11,0,9,32,1,1,11,70,2,1,0,1,5
grandya01,2012,1,SDN,NL,60,192,28,57,7,1,8,36,0,0,31,39,1,1,0,2,8
parmech01,2012,1,MIN,AL,64,192,18,44,10,2,5,19,0,0,13,52,1,4,0,1,4
bakerjo01,2012,1,SDN,NL,63,193,17,46,8,0,0,14,2,1,20,41,2,0,1,0,4
bayja01,2012,1,NYN,NL,70,194,21,32,2,0,8,20,5,1,19,58,0,0,0,2,3
valdewi01,2012,1,CIN,NL,77,194,15,40,4,0,0,15,3,1,8,36,0,0,5,1,4
abreubo01,2012,2,LAN,NL,92,195,28,48,8,1,3,19,6,2,35,51,3,0,0,0,6
frandke01,2012,1,PHI,NL,55,195,24,66,10,3,2,14,0,1,9,18,2,5,1,0,4
marsolo01,2012,1,CLE,AL,70,195,27,44,8,2,0,13,4,2,36,44,0,1,2,1,10
mcdonjo03,2012,1,ARI,NL,70,197,16,49,9,0,6,22,0,1,12,33,5,1,2,0,3
clevest01,2012,1,CHN,NL,69,199,16,40,12,0,1,16,0,1,16,39,0,0,0,0,10
podsesc01,2012,1,BOS,AL,63,199,19,60,7,0,1,12,8,2,6,35,0,1,8,2,3
mooresc02,2012,1,HOU,NL,72,201,23,52,11,0,9,26,0,1,16,56,2,7,1,3,3
hundlni01,2012,1,SDN,NL,58,204,14,32,7,1,3,22,0,3,15,56,2,2,1,3,4
sweenry01,2012,1,BOS,AL,63,204,22,53,19,2,0,16,0,0,12,43,0,1,1,1,1
gonzama01,2012,1,HOU,NL,80,205,21,48,13,0,2,12,3,3,13,29,0,0,1,0,9
raburry01,2012,1,DET,AL,66,205,14,35,14,0,1,12,1,1,13,53,0,2,1,1,7
damonjo01,2012,1,CLE,AL,64,207,25,46,6,2,4,19,4,0,17,27,0,0,0,0,0
victosh01,2012,2,LAN,NL,53,208,26,51,12,2,2,15,15,2,18,31,0,4,4,1,1
mclouna01,2012,2,BAL,AL,55,209,35,56,12,1,7,18,12,1,22,43,1,2,2,1,2
norride01,2012,1,OAK,AL,60,209,19,42,8,1,7,34,5,1,21,66,1,1,0,1,6
mathije01,2012,1,TOR,AL,71,211,25,46,13,0,8,27,1,0,9,68,0,0,6,1,2
penabr01,2012,1,KCA,AL,68,212,16,50,10,1,2,25,0,1,9,24,0,0,1,4,7
lopezjo01,2012,1,CLE,AL,66,213,16,53,13,0,4,28,0,1,8,35,0,0,0,3,8
betanyu01,2012,1,KCA,AL,57,215,21,49,14,1,7,36,0,1,9,25,0,0,1,3,10
cartech02,2012,1,OAK,AL,67,218,38,52,12,0,16,39,0,0,39,83,1,0,0,3,4
sanchhe01,2012,1,SFN,NL,74,218,22,61,15,0,3,34,0,0,5,52,0,1,0,3,8
hafnetr01,2012,1,CLE,AL,66,219,23,50,6,2,12,34,0,0,32,47,2,9,0,3,9
pencehu01,2012,2,SFN,NL,59,219,28,48,11,2,7,45,1,0,19,60,1,4,1,5,1
iannech01,2012,1,LAA,AL,79,221,27,53,6,1,9,26,1,3,29,60,0,2,0,1,4
snydech02,2012,1,HOU,NL,76,221,23,39,8,0,7,24,0,0,33,70,4,4,0,0,5
cainlo01,2012,1,KCA,AL,61,222,27,59,9,2,7,31,10,0,15,56,0,3,0,4,4
herrejo03,2012,1,COL,NL,86,225,29,59,9,1,3,12,4,1,16,39,3,2,7,0,5
mathejo02,2012,1,CHN,NL,103,225,18,47,11,0,5,19,5,2,14,46,1,1,1,2,4
infanom01,2012,2,DET,AL,64,226,27,58,7,5,4,20,7,2,9,23,0,0,4,2,2
bernaro01,2012,1,WAS,NL,129,227,25,66,11,0,5,25,15,3,28,53,3,2,3,1,2
suzukic01,2012,2,NYA,AL,67,227,28,73,13,1,5,27,14,5,5,21,1,2,5,1,2
santira01,2012,1,DET,AL,93,228,19,47,7,1,2,17,1,0,20,39,1,5,5,1,7
lemahdj01,2012,1,COL,NL,81,229,26,68,12,4,2,22,1,2,13,42,4,0,3,2,8
wallabr01,2012,1,HOU,NL,66,229,24,58,10,1,9,24,0,0,18,73,1,6,0,1,2
duncash01,2012,1,CLE,AL,81,232,29,47,10,0,11,31,1,2,28,59,1,1,0,3,9
jonesan01,2012,1,NYA,AL,94,233,27,46,7,0,14,34,0,0,28,71,1,5,0,3,2
maldoma01,2012,1,MIL,NL,78,233,22,62,9,0,8,30,1,1,17,56,0,2,4,0,5
hairsje02,2012,1,LAN,NL,78,238,19,65,13,1,4,26,1,2,23,27,2,3,1,2,7
gentrcr01,2012,1,TEX,AL,122,240,31,73,12,3,1,26,13,7,14,41,1,10,5,0,4
heltoto01,2012,1,COL,NL,69,240,31,57,16,1,7,37,1,1,39,44,1,1,0,3,6
mckenmi01,2012,1,PIT,NL,88,240,25,56,14,0,12,39,0,0,29,73,1,3,0,3,7
peterbr01,2012,1,MIA,NL,84,241,29,47,9,3,0,17,8,2,25,58,0,1,5,1,3
scutama01,2012,2,SFN,NL,61,243,40,88,16,1,3,44,2,1,13,14,0,0,6,6,7
wellsve01,2012,1,LAA,AL,77,243,36,56,9,0,11,29,3,1,16,35,0,1,0,2,5
bonifem01,2012,1,MIA,NL,64,244,30,63,3,4,1,11,30,3,25,52,1,1,4,0,3
harrijo05,2012,1,PIT,NL,104,249,34,58,9,5,3,16,7,3,10,37,0,7,7,3,3
molinjo01,2012,1,TBA,AL,102,251,27,56,9,0,8,32,3,1,20,60,0,2,1,0,9
ramirha01,2012,2,LAN,NL,64,251,30,68,11,2,10,44,7,3,17,60,3,3,0,1,6
roberry01,2012,1,ARI,NL,83,252,28,63,9,0,6,34,6,3,22,45,1,0,2,4,10
castrja01,2012,1,HOU,NL,87,257,29,66,15,2,6,29,0,0,31,61,2,1,2,4,8
leeca01,2012,1,HOU,NL,66,258,24,74,15,1,5,29,0,0,19,17,2,0,0,0,7
ciriape01,2012,1,BOS,AL,76,259,33,76,15,2,2,19,16,3,8,47,2,0,5,0,2
gwynnto02,2012,1,LAN,NL,103,259,29,60,8,4,0,17,13,6,16,52,2,0,2,0,6
howarry01,2012,1,PHI,NL,71,260,28,57,11,0,14,56,0,0,25,99,7,4,0,3,8
suzukku01,2012,1,OAK,AL,75,262,19,57,15,0,1,18,1,0,9,53,0,3,2,2,3
mcgehca01,2012,1,PIT,NL,92,265,27,61,13,1,8,35,1,1,24,60,0,2,0,2,7
mossbr01,2012,1,OAK,AL,84,265,48,77,18,0,21,52,1,1,26,90,2,3,0,2,5
valbulu01,2012,1,CHN,NL,90,265,26,58,20,0,4,28,0,2,36,55,1,0,0,2,6
middlwi01,2012,1,BOS,AL,75,267,34,77,14,0,15,54,4,1,13,70,0,3,0,3,8
navada01,2012,1,BOS,AL,88,267,38,65,21,0,6,33,3,0,37,63,1,9,2,2,5
schumsk01,2012,1,SLN,NL,107,272,37,75,14,4,1,28,1,1,27,50,2,0,3,2,6
longoev01,2012,1,TBA,AL,74,273,39,79,14,0,17,55,2,3,33,61,6,3,0,3,14
donaljo02,2012,1,OAK,AL,75,274,34,66,16,0,9,33,4,1,14,61,0,5,0,1,6
amarial01,2012,2,SDN,NL,105,275,35,66,15,5,5,32,8,4,17,42,1,0,6,2,2
floreje02,2012,1,WAS,NL,83,277,22,59,12,1,6,26,1,2,13,59,3,1,2,3,6
rutlejo01,2012,1,COL,NL,73,277,37,76,20,5,8,37,7,0,9,54,0,4,0,1,8
chaveer01,2012,1,NYA,AL,113,278,36,78,12,0,16,37,0,0,30,59,3,1,0,4,10
gomesjo01,2012,1,OAK,AL,99,279,46,73,10,0,18,47,3,1,44,104,2,8,1,1,2
nieuwki01,2012,1,NYN,NL,91,282,40,71,12,1,7,28,4,4,25,98,0,2,3,2,2
cruzlu01,2012,1,LAN,NL,78,283,26,84,20,0,6,40,2,1,9,34,1,2,1,1,7
ingebr01,2012,2,OAK,AL,74,283,31,64,13,0,11,52,0,1,24,85,1,1,0,3,8
quentca01,2012,1,SDN,NL,86,284,44,74,21,0,16,46,0,1,36,41,2,17,0,3,6
solando01,2012,1,MIA,NL,93,285,29,84,11,3,2,28,7,0,21,58,1,2,3,5,5
wellsca01,2012,1,SEA,AL,93,285,42,65,12,3,10,36,3,0,26,80,0,4,1,0,3
guzmaje01,2012,1,SDN,NL,120,287,32,71,18,2,9,48,3,3,29,71,3,2,1,2,2
hannaja01,2012,1,CLE,AL,105,287,23,70,16,0,4,29,0,2,27,63,0,2,1,1,9
ruggiju01,2012,1,MIA,NL,91,288,38,90,23,1,13,36,14,8,29,84,0,0,1,1,6
izturma01,2012,1,LAA,AL,100,289,35,74,11,0,2,20,17,2,25,38,0,2,3,0,10
morgany01,2012,1,MIL,NL,122,289,44,69,5,3,3,16,12,5,20,63,0,6,7,0,4
perezsa02,2012,1,KCA,AL,76,289,38,87,16,0,11,39,0,0,12,27,3,1,0,3,14
berryqu01,2012,1,DET,AL,94,291,44,75,10,6,2,29,21,0,25,80,0,7,6,1,4
dysonja01,2012,1,KCA,AL,102,292,52,76,8,5,0,9,30,5,30,56,1,1,4,3,5
leeca01,2012,2,MIA,NL,81,292,29,71,12,0,4,48,3,0,39,32,2,1,0,6,6
youklke01,2012,2,CHA,AL,80,292,47,69,8,1,15,46,0,0,37,69,2,13,0,2,6
jasojo01,2012,1,SEA,AL,108,294,41,81,19,2,10,50,5,0,56,51,1,5,1,5,6
rolensc01,2012,1,CIN,NL,92,294,26,72,17,2,8,39,2,1,30,62,0,3,0,3,5
carpema01,2012,1,SLN,NL,114,296,44,87,22,5,6,46,1,1,34,63,2,3,0,7,10
morrilo01,2012,1,MIA,NL,93,296,30,68,15,1,11,36,1,0,31,58,2,4,0,3,9
johnsel02,2012,1,TBA,AL,123,297,32,72,10,2,6,33,18,6,24,84,0,3,5,2,3
casilal01,2012,1,MIN,AL,106,299,33,72,17,2,1,30,21,1,16,52,0,3,3,5,6
werthja01,2012,1,WAS,NL,81,300,42,90,21,3,5,31,8,2,42,57,2,1,0,1,3
rodrise01,2012,1,TBA,AL,112,301,36,64,14,1,6,32,5,0,27,75,1,3,8,3,7
utleych01,2012,1,PHI,NL,83,301,48,77,15,2,11,45,11,1,43,43,7,12,0,6,4
ellsbja01,2012,1,BOS,AL,74,303,43,82,18,0,4,26,14,3,19,43,0,0,0,1,5
gordode01,2012,1,LAN,NL,87,303,38,69,9,2,1,17,32,10,20,62,0,3,2,2,5
polanpl01,2012,1,PHI,NL,90,303,28,78,15,0,2,19,0,0,18,25,1,2,4,1,7
riverju01,2012,1,LAN,NL,109,312,30,76,14,0,9,47,1,3,18,35,1,3,0,6,15
schafjo02,2012,1,HOU,NL,106,313,40,66,10,2,4,23,27,9,36,106,3,3,6,1,3
dirksan01,2012,1,DET,AL,88,314,56,101,18,5,8,35,1,1,23,53,2,2,3,2,4
scottlu01,2012,1,TBA,AL,96,314,35,72,22,1,14,55,5,0,21,80,3,5,0,4,9
forsylo01,2012,1,SDN,NL,91,315,45,86,13,3,6,26,8,2,28,57,0,6,0,1,6
maxweju01,2012,1,HOU,NL,124,315,46,72,13,3,18,53,9,4,32,114,0,3,0,2,6
olivomi01,2012,1,SEA,AL,87,315,27,70,14,0,12,29,3,6,7,85,0,0,1,0,8
wiggity01,2012,1,PHI,NL,125,315,40,74,11,0,11,43,1,0,37,81,2,2,0,6,5
doziebr01,2012,1,MIN,AL,84,316,33,74,11,1,6,33,9,2,16,58,0,1,4,3,10
lucrojo01,2012,1,MIL,NL,96,316,46,101,17,4,12,58,4,1,22,44,1,4,1,3,12
hanigry01,2012,1,CIN,NL,112,317,25,87,14,0,2,24,0,0,44,37,13,3,4,3,6
ariasjo01,2012,1,SFN,NL,112,319,30,86,13,5,5,34,5,1,13,44,4,5,2,5,12
dobbsgr01,2012,1,MIA,NL,120,319,26,91,13,2,5,39,4,2,14,53,5,2,0,7,8
barajro01,2012,1,PIT,NL,104,321,29,66,11,0,11,31,0,0,29,69,5,7,0,4,4
lindad01,2012,1,TOR,AL,93,321,28,82,14,2,11,45,0,0,29,61,1,0,0,3,10
tholejo01,2012,1,NYN,NL,104,321,24,75,15,0,1,21,0,0,27,50,6,1,4,1,12
bloomwi01,2012,1,ARI,NL,80,324,47,98,21,5,0,23,7,10,12,55,0,0,0,2,5
ortizda01,2012,1,BOS,AL,90,324,65,103,26,0,23,60,0,1,56,51,13,0,0,3,6
youngch04,2012,1,ARI,NL,101,325,36,75,24,0,14,41,8,3,36,79,0,2,0,0,4
morelmi01,2012,1,TEX,AL,114,327,41,90,18,0,15,50,1,1,23,71,5,1,2,4,8
infanom01,2012,1,MIA,NL,85,328,42,94,23,2,8,33,10,1,12,42,0,1,4,2,7
bautijo02,2012,1,TOR,AL,92,332,64,80,14,0,27,65,5,2,59,63,2,4,0,4,11
tabatjo01,2012,1,PIT,NL,103,333,43,81,20,3,3,16,8,12,29,58,0,6,6,0,7
loneyja01,2012,1,LAN,NL,114,334,32,85,18,0,4,33,0,3,23,39,7,0,1,1,16
rizzoan01,2012,1,CHN,NL,87,337,44,96,15,0,15,48,3,2,27,62,1,3,0,1,7
lahaibr01,2012,1,CHN,NL,130,340,42,88,17,0,16,40,4,2,39,124,3,0,0,1,8
lowrije01,2012,1,HOU,NL,97,340,43,83,18,0,16,42,2,0,43,65,0,2,0,2,3
betemwi01,2012,1,BAL,AL,102,341,41,89,19,0,12,40,0,1,31,103,0,1,0,3,8
johnsch05,2012,1,HOU,NL,92,341,36,95,21,3,8,41,4,1,23,92,1,3,0,1,12
buckjo01,2012,1,MIA,NL,106,343,29,66,15,1,12,41,0,0,49,103,5,3,1,2,8
nelsoch01,2012,1,COL,NL,111,345,45,104,21,3,9,53,2,1,27,84,4,1,2,2,9
preslal01,2012,1,PIT,NL,104,346,46,82,14,7,10,25,9,7,18,72,0,2,4,0,5
arencjp01,2012,1,TOR,AL,102,347,45,81,16,0,18,56,1,0,18,108,1,3,1,3,4
heisech01,2012,1,CIN,NL,120,347,44,92,16,5,7,31,6,3,18,81,0,7,3,0,8
denorch01,2012,1,SDN,NL,130,348,56,102,19,6,8,36,13,5,27,52,0,2,2,3,9
napolmi01,2012,1,TEX,AL,108,352,53,80,9,2,24,56,1,0,56,125,5,7,0,2,9
theriry01,2012,1,SFN,NL,104,352,45,95,16,1,0,28,13,5,24,47,1,1,4,3,12
ramirha01,2012,1,MIA,NL,93,353,49,87,18,2,14,48,14,4,37,72,1,3,0,2,11
bogusbr01,2012,1,HOU,NL,146,355,39,72,9,2,7,28,15,4,41,96,1,7,0,1,6
cuddymi01,2012,1,COL,NL,101,358,53,93,30,2,16,58,8,3,32,78,1,0,0,4,12
avilaal01,2012,1,DET,AL,116,367,42,89,21,2,9,48,2,0,61,104,2,2,2,2,12
ruizca01,2012,1,PHI,NL,114,372,56,121,32,0,16,68,4,0,29,50,6,16,0,4,6
descada01,2012,1,SLN,NL,143,374,41,85,10,7,4,26,6,3,37,83,3,5,7,3,5
torrean02,2012,1,NYN,NL,132,374,47,86,17,7,3,35,13,5,52,90,2,3,1,2,9
vottojo01,2012,1,CIN,NL,111,374,59,126,44,0,14,56,5,3,94,85,18,5,0,2,8
hairssc01,2012,1,NYN,NL,134,377,52,99,25,3,20,57,8,2,19,83,0,1,0,1,10
scutama01,2012,1,COL,NL,95,377,47,102,16,3,4,30,7,3,27,35,0,4,4,3,5
smithse01,2012,1,OAK,AL,125,383,55,92,23,2,14,52,2,2,50,98,7,5,0,3,4
andinro01,2012,1,BAL,AL,127,384,41,81,13,1,7,28,5,5,37,100,0,2,7,1,13
ibanera01,2012,1,NYA,AL,130,384,50,92,19,3,19,62,3,0,35,67,5,4,0,2,14
lombast02,2012,1,WAS,NL,126,384,40,105,16,3,3,27,5,3,19,46,1,6,6,1,1
keppije01,2012,1,TBA,AL,115,385,46,125,15,1,9,40,1,0,24,31,0,4,1,4,14
parrage01,2012,1,ARI,NL,133,385,58,105,21,2,7,36,15,9,33,77,4,4,6,2,4
jonesch06,2012,1,ATL,NL,112,387,58,111,23,0,14,62,1,0,57,51,6,1,0,3,15
victosh01,2012,1,PHI,NL,101,387,46,101,17,5,9,40,24,4,35,49,1,2,5,2,4
blancgr01,2012,1,SFN,NL,141,393,56,96,14,5,5,34,26,6,51,104,2,2,5,2,0
pierrju01,2012,1,PHI,NL,130,394,59,121,10,6,1,25,37,7,23,27,0,4,17,1,4
martijd02,2012,1,HOU,NL,113,395,34,95,14,3,11,55,0,2,40,96,0,1,0,2,18
rosarwi01,2012,1,COL,NL,117,396,67,107,19,0,28,71,4,5,25,99,2,1,0,4,10
sandopa01,2012,1,SFN,NL,108,396,59,112,25,2,12,63,1,1,38,59,4,1,0,7,13
cabreev01,2012,1,SDN,NL,115,398,49,98,19,3,2,24,44,4,43,110,2,3,5,0,3
pencehu01,2012,1,PHI,NL,101,398,59,108,15,2,17,59,4,2,37,85,1,3,0,2,13
joycema01,2012,1,TBA,AL,124,399,55,96,18,3,17,59,4,3,55,102,4,6,1,1,10
dudalu01,2012,1,NYN,NL,121,401,43,96,15,0,15,57,1,0,51,120,0,4,0,3,5
suzukic01,2012,1,SEA,AL,95,402,49,105,15,5,4,28,15,2,17,40,4,0,0,4,10
kempma01,2012,1,LAN,NL,106,403,74,122,22,2,23,69,9,4,40,103,8,3,0,3,10
saltaja01,2012,1,BOS,AL,121,405,55,90,17,1,25,59,0,1,38,139,0,1,0,4,5
morsemi01,2012,1,WAS,NL,102,406,53,118,17,1,18,62,0,1,16,97,0,4,0,4,14
ryanbr01,2012,1,SEA,AL,141,407,42,79,19,3,3,31,11,5,44,98,0,5,8,6,4
beltbr01,2012,1,SFN,NL,145,411,47,113,27,6,7,56,12,2,54,106,5,3,0,4,2
ellisma01,2012,1,LAN,NL,110,415,62,107,21,1,7,31,5,0,40,70,0,7,2,0,5
gomezca01,2012,1,MIL,NL,137,415,72,108,19,4,19,51,37,6,20,98,1,8,6,3,6
venabwi01,2012,1,SDN,NL,148,417,62,110,26,8,9,45,24,6,41,94,2,5,5,2,2
pennicl01,2012,1,OAK,AL,125,418,50,90,18,2,6,28,15,6,35,90,0,2,5,2,1
colvity01,2012,1,COL,NL,136,420,62,122,27,10,18,72,7,3,21,117,0,2,2,1,6
markani01,2012,1,BAL,AL,104,420,59,125,28,3,13,54,1,1,42,51,3,4,0,5,11
frazito01,2012,1,CIN,NL,128,422,55,115,26,6,19,67,3,2,36,103,1,3,0,4,9
ludwiry01,2012,1,CIN,NL,125,422,53,116,28,1,26,80,0,1,42,97,3,5,1,2,9
martiru01,2012,1,NYA,AL,133,422,50,89,18,0,21,53,6,1,53,95,0,8,2,0,13
plouftr01,2012,1,MIN,AL,119,422,56,99,19,1,24,55,1,3,37,92,0,4,0,2,9
ellisaj01,2012,1,LAN,NL,133,423,44,114,20,1,13,52,0,0,65,107,11,7,6,4,17
crawfbr01,2012,1,SFN,NL,143,435,44,108,26,3,4,45,1,4,33,95,6,3,2,3,4
mccanbr01,2012,1,ATL,NL,121,439,44,101,14,0,20,67,3,0,44,76,7,1,0,3,15
maybejo02,2012,1,PHI,NL,149,441,53,108,24,0,14,46,1,0,34,111,2,2,0,2,17
jayjo02,2012,1,SLN,NL,117,443,70,135,22,4,4,40,19,7,34,71,3,15,9,1,9
